sentiment,headline,url
0.9978818893432616,It's ... stats,https://edition.cnn.com/2018/01/03/us/winter-storm-superlatives/index.html
-0.9966094493865968,Republicans ... problem...,https://edition.cnn.com/2018/01/03/us/black-confederate-monument-trnd/index.html
-0.9980489611625672,Texas ... Namibia,https://edition.cnn.com/2015/05/19/africa/namibia-rhino-hunt/index.html
-0.9983030557632446,"Well, ... presidency",https://edition.cnn.com/2018/01/04/politics/2018-trump-bannon-politics/index.html
0.9966861605644226,Ivanka ... says,https://edition.cnn.com/2018/01/03/politics/ivanka-trump-presidency-book/index.html
-0.9992968440055848,White ... fitness,https://edition.cnn.com/2018/01/04/politics/president-donald-trump-mental-fitness/index.html
-0.9974443912506104,Ending ... species,https://edition.cnn.com/2017/11/24/opinions/trophy-hunting-decline-of-species-opinion-dickman/index.html
-0.9992828965187072,State ... feds,https://edition.cnn.com/2018/01/03/politics/washington-motel-6-lawsuit/index.html
0.996682107448578,Nunes ... requests,https://edition.cnn.com/2018/01/03/politics/rod-rosenstein-house-intel-russia/index.html
0.9915954470634459,From ... sacred,https://edition.cnn.com/2018/01/04/opinions/bomb-cyclone-earthquake-tess-taylor-opinion/index.html
0.9987016916275024,Bernie ... El-Sayed,https://edition.cnn.com/2018/01/04/politics/bernie-sanders-team-michigan-abdul-el-sayed/index.html
0.9916763305664062,Trump's ... breathe,https://edition.cnn.com/2018/01/04/opinions/trump-is-too-distracted-to-cause-global-chaos-npw-opinion-intl/index.html
0.99632728099823,The ... fitness,https://edition.cnn.com/2018/01/04/politics/donald-trump-mental-fitness-analysis/index.html
0.9935257434844972,Trump ... Hill,https://edition.cnn.com/2018/01/04/politics/trump-organization-documents-robert-mueller-russia-investigators/index.html
0.9982806444168092,Coin ... elections,https://edition.cnn.com/2018/01/04/us/tie-elections-history-lots-coins-draws-trnd/index.html
-0.9994219541549684,Trump ... mind',https://edition.cnn.com/2018/01/03/politics/president-donald-trump-steve-bannon/index.html
-0.9986914992332458,Baltimore ... classrooms,https://edition.cnn.com/2018/01/04/us/baltimore-schools-cold/index.html
